ID_ALUNO,ANO,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE_2024,DEFAS_UNICA,DELTA_IDA
RA-710,2023,5.0,6.5,9.0,9.5,3.77,7.083333333,7.113333333,,-1.0,-0.40000000000000036
RA-710,2024,5.0,6.75,8.170995671,9.168,5.625,7.65625,6.5375,7.0366241342,-1.0,0.25
RA-712,2023,5.0,6.7,5.6,9.5,3.14,7.5,6.836666667,,-2.0,-1.2999999999999998
RA-712,2024,5.0,6.75,5.983436853,7.502,5.625,6.5625,6.04,6.2236373706000006,-1.0,0.04999999999999982
RA-713,2023,5.0,7.5,9.6,8.0,3.77,6.875,8.166666667,,-1.0,-0.2999999999999998
RA-713,2024,10.0,6.75,7.525879916999999,8.002,7.51,7.03125,6.79,7.467500983400001,0.0,-0.75
RA-714,2023,5.0,7.4,8.0,0.0,3.14,7.5,7.223333333,,-2.0,-0.5999999999999996
RA-714,2024,5.0,4.0,6.873706004,0.0,6.255,7.65625,6.9975,5.4653662008,-1.0,-3.4000000000000004
RA-715,2023,5.0,5.4,9.5,0.0,3.14,5.625,7.675,,-2.0,0.5
RA-715,2024,10.0,2.75,5.250626566499999,9.002,3.755,5.0,4.67,5.3098253133,0.0,-2.6500000000000004
RA-716,2023,5.0,5.6,8.7,9.0,3.77,6.875,7.443333333,,-1.0,-1.1000000000000005
RA-716,2024,5.0,5.75,5.5335968375,9.002,7.51,6.71875,5.7875,6.2372943675000005,-1.0,0.15000000000000036
RA-717,2023,5.0,5.9,8.5,0.0,7.52,8.125,8.446666667,,-1.0,0.5
RA-718,2023,10.0,7.8,9.1,9.5,3.77,7.916666667,8.39,,0.0,-1.3999999999999995
RA-718,2024,10.0,9.5,9.5138888885,10.002,5.635,7.5,7.946666667,8.705811111100001,1.0,1.7000000000000002
RA-719,2023,5.0,5.9,5.3,9.5,7.52,5.625,7.095,,-2.0,1.7000000000000002
RA-719,2024,5.0,6.5,7.3484848485,10.002,7.51,7.5,6.7425,7.1193969697,-1.0,0.5999999999999996
RA-721,2023,10.0,8.4,9.5,8.5,7.52,8.125,8.443333333,,0.0,0.8000000000000007
RA-721,2024,10.0,8.25,9.544513457499999,9.002,8.135,8.75,8.755,8.8986026915,0.0,-0.15000000000000036
RA-722,2023,5.0,6.4,9.6,8.5,2.52,8.125,8.67,,-1.0,-1.6999999999999993
RA-725,2023,5.0,8.4,9.0,9.5,7.52,8.125,8.113333333,,-1.0,3.4000000000000004
RA-725,2024,5.0,7.25,7.6710526315,7.502,7.51,7.5,6.773333333,7.0900771929,-1.0,-1.1500000000000004
RA-726,2023,10.0,6.0,6.1,10.0,7.52,5.625,8.17,,0.0,1.5999999999999996
RA-727,2023,5.0,8.0,8.8,9.5,2.52,7.5,9.34,,-1.0,-0.40000000000000036
RA-727,2024,10.0,8.5,8.4848484845,10.002,6.26,8.125,8.056666667,8.447003030300001,0.0,0.5
RA-729,2023,5.0,8.6,9.1,8.0,3.77,6.5625,7.01,,-1.0,0.5
RA-729,2024,5.0,6.0,8.4166666665,8.002,2.51,7.5,7.5,6.684533333300001,-1.0,-2.5999999999999996
RA-730,2023,5.0,7.8,8.7,10.0,5.02,9.53125,8.67,,-1.0,-0.5000000000000009
RA-730,2024,10.0,9.5,7.152777778,8.002,6.885,9.166666667,8.666666667,8.469255555700002,0.0,1.7000000000000002
RA-731,2023,5.0,6.8,7.6,8.5,3.14,7.5,7.45,,-1.0,-0.5
RA-731,2024,5.0,2.5,4.188311688500001,9.502,4.375,5.78125,4.835,4.7704873377000006,-1.0,-4.3
RA-733,2023,10.0,6.2,8.7,10.0,7.52,8.333333333,8.893333333,,0.0,1.1000000000000005
RA-733,2024,5.0,9.25,10.0,10.002,7.51,8.90625,9.085,8.808825,-1.0,3.05
RA-734,2023,5.0,6.9,8.0,8.5,7.52,7.34375,7.446666667,,-1.0,-0.39999999999999947
RA-735,2023,5.0,8.1,9.0,0.0,7.52,8.333333333,8.393333333,,-1.0,0.7999999999999998
RA-735,2024,5.0,8.0,9.782608695499999,8.002,6.255,7.65625,7.705,7.7888467391,-1.0,-0.09999999999999964
RA-736,2023,5.0,6.7,9.5,8.5,6.27,7.708333333,8.11,,-1.0,1.2999999999999998
RA-737,2023,10.0,7.5,7.8,9.5,7.52,7.291666667,7.783333333,,0.0,-1.5
RA-737,2024,10.0,9.25,8.6542443065,8.502,6.885,7.5,8.0,8.4695488613,0.0,1.75
RA-738,2023,10.0,6.0,9.3,8.0,7.52,8.4375,8.336666667,,0.0,0.2999999999999998
RA-738,2024,5.0,7.25,7.292490119,10.002,6.885,6.875,7.39,7.2626980238000005,-1.0,1.25
RA-739,2023,5.0,7.6,8.3,9.0,7.52,6.25,8.25,,-1.0,1.6999999999999993
RA-740,2023,5.0,9.1,8.7,0.0,7.52,6.875,8.925,,-2.0,1.8999999999999995
RA-740,2024,5.0,8.0,9.555335968,9.002,7.51,8.541666667,8.223333333,8.1611005269,-1.0,-1.0999999999999996
RA-741,2023,5.0,5.1,6.9,9.5,4.39,5.625,7.095,,-2.0,-1.2000000000000002
RA-741,2024,5.0,3.75,5.2964426875,8.418,5.005,5.833333333,4.223333333,5.0795885374,-1.0,-1.3499999999999996
RA-742,2023,5.0,7.5,7.6,0.0,7.52,7.5,10.01,,-2.0,0.20000000000000018
RA-743,2023,5.0,7.1,9.1,0.0,3.77,7.5,9.01,,-2.0,2.3
RA-743,2024,5.0,7.0,9.2727272725,9.002,7.51,7.5,7.5,7.655745454500001,-1.0,-0.09999999999999964
RA-745,2023,5.0,7.0,9.3,9.5,3.77,8.125,8.893333333,,-1.0,-1.0999999999999996
RA-745,2024,10.0,8.5,10.0,9.002,6.26,7.5,8.17,8.6102,0.0,1.5
RA-746,2023,10.0,7.2,8.0,0.0,3.77,6.875,7.113333333,,0.0,0.0
RA-746,2024,10.0,8.0,7.4305555555,8.502,7.51,7.5,7.33,7.903311111100001,0.0,0.7999999999999998
RA-747,2023,5.0,3.1,8.0,10.0,3.14,6.041666667,6.94,,-1.0,-5.700000000000001
RA-747,2024,5.0,2.25,8.095238095,10.002,5.005,7.083333333,5.335,5.8450809523,-2.0,-0.8500000000000001
RA-748,2023,5.0,9.1,9.7,9.5,7.52,7.5,10.01,,-2.0,0.0
RA-748,2024,5.0,7.75,10.0,9.502,7.51,8.75,8.005,8.2272,-1.0,-1.3499999999999996
RA-749,2023,5.0,7.3,9.0,10.0,7.52,5.625,8.425,,-1.0,-1.5000000000000009
RA-749,2024,5.0,8.75,9.7368421055,9.502,8.13,8.4375,7.665,8.3373184211,-2.0,1.4500000000000002
RA-750,2023,5.0,3.4,7.7,9.5,3.14,4.375,6.32,,-2.0,-3.4
RA-750,2024,5.0,3.75,5.938735178,6.249,4.38,4.0625,3.176666667,4.542230369,-2.0,0.3500000000000001
RA-752,2023,5.0,6.4,9.9,9.5,7.52,7.65625,9.23,,-1.0,-3.0999999999999996
RA-752,2024,5.0,5.75,7.525879916999999,9.502,7.51,5.9375,5.613333333,6.57279265,-1.0,-0.6500000000000004
RA-753,2023,5.0,9.0,9.9,9.0,7.52,7.5,9.925,,-1.0,-0.09999999999999964
RA-753,2024,5.0,8.5,9.047619048,10.002,7.51,8.333333333,8.255,8.2450571429,-1.0,-0.5
RA-754,2023,5.0,5.6,6.1,9.5,2.52,6.875,6.67,,-2.0,-2.3000000000000007
RA-754,2024,5.0,6.25,6.25,8.502,5.625,2.5,4.75,5.6127,-2.0,0.6500000000000004
RA-755,2023,5.0,9.2,9.5,10.0,7.52,7.5,10.01,,-1.0,-0.3000000000000007
RA-755,2024,5.0,9.75,10.0,10.002,7.51,9.0625,9.09,8.925450000000001,-1.0,0.5500000000000007
RA-756,2023,5.0,6.1,8.7,10.0,7.52,5.625,6.59,,-2.0,0.39999999999999947
RA-756,2024,5.0,5.5,8.75,10.002,7.51,8.125,7.24,7.361700000000001,-2.0,-0.5999999999999996
RA-757,2023,5.0,9.3,9.6,9.0,7.52,7.5,10.01,,-2.0,-0.3999999999999986
RA-757,2024,5.0,7.0,9.285714286000001,9.502,7.51,8.125,8.34,7.938842857200001,-1.0,-2.3000000000000007
RA-76,2024,10.0,7.066666666666666,9.0,10.002,6.885,7.5,7.5,8.152033333333334,2.0,
RA-760,2023,5.0,6.3,8.8,0.0,7.52,7.083333333,7.84,,-1.0,-2.500000000000001
RA-760,2024,10.0,5.0,7.090909091,9.168,7.51,6.25,6.158,6.942581818200001,0.0,-1.2999999999999998
RA-761,2023,5.0,8.4,9.7,9.0,7.52,8.333333333,8.12,,-1.0,0.20000000000000107
RA-761,2024,10.0,7.25,8.8636363635,8.502,6.26,8.75,8.003333333,8.174593939300001,0.0,-1.1500000000000004
RA-762,2023,5.0,5.8,9.1,10.0,3.14,7.8125,7.67,,-2.0,-0.9000000000000004
RA-762,2024,5.0,3.75,6.4239130435,10.002,6.26,6.5625,5.7525,5.9677326087,-2.0,-2.05
RA-763,2023,5.0,7.9,9.2,0.0,3.14,6.875,9.0,,-2.0,1.4000000000000004
RA-763,2024,5.0,5.25,8.8636363635,9.002,6.26,7.708333333,6.825,6.984760606,-1.0,-2.6500000000000004
RA-764,2023,10.0,7.8,9.2,0.0,7.52,8.28125,8.56,,0.0,0.2999999999999998
RA-764,2024,10.0,6.0,7.8804347825,8.002,7.51,8.4375,8.336666667,7.838370289900001,0.0,-1.7999999999999998
RA-766,2023,5.0,8.7,8.7,10.0,4.39,9.21875,8.336666667,,-1.0,0.0
RA-767,2023,5.0,6.3,8.3,10.0,7.52,7.291666667,7.446666667,,-1.0,-0.7000000000000002
RA-767,2024,5.0,8.25,9.0476190475,9.502,7.51,8.541666667,8.085,8.131890476200002,-2.0,1.9500000000000002
RA-768,2023,5.0,7.9,9.1,10.0,7.52,7.5,10.01,,-2.0,0.8000000000000007
RA-768,2024,5.0,5.5,7.9841897235,9.002,6.26,8.125,7.495,7.0345379447,-1.0,-2.4000000000000004
RA-769,2023,5.0,8.0,9.3,10.0,3.77,7.8125,8.675,,-2.0,0.09999999999999964
RA-769,2024,5.0,6.0,5.9523809525,10.002,7.51,7.916666667,8.33,7.099342857200002,-1.0,-2.0
RA-770,2023,10.0,5.9,8.3,0.0,3.77,6.875,8.92,,0.0,-2.4000000000000004
RA-770,2024,5.0,5.0,9.022556391,10.002,7.51,7.5,7.5,7.3057112782,-1.0,-0.9000000000000004
RA-771,2023,10.0,8.2,8.8,0.0,3.14,6.25,8.585,,0.0,1.1999999999999993
RA-771,2024,5.0,6.5,6.619047619,8.502,3.135,5.625,6.08,6.066009523800001,-1.0,-1.6999999999999993
RA-772,2023,5.0,4.8,7.2,0.0,7.52,6.875,8.003333333,,-2.0,-4.3999999999999995
RA-773,2023,5.0,7.9,7.5,10.0,2.52,5.625,7.67,,-1.0,-0.1999999999999993
RA-773,2024,5.0,5.0,8.75,10.002,2.51,7.5,6.575,6.566200000000001,-2.0,-2.9000000000000004
RA-774,2023,5.0,6.9,9.5,0.0,3.14,5.0,6.34,,-1.0,0.8000000000000007
RA-774,2024,5.0,3.75,6.3928571430000005,10.002,2.51,6.25,6.405,5.685771428600001,-1.0,-3.1500000000000004
RA-776,2023,5.0,3.5,7.0,0.0,7.52,7.8125,7.223333333,,-1.0,1.8
RA-776,2024,5.0,0.0,5.9523809525,7.917,5.63,8.333333333,6.5,5.178509523800001,-1.0,-3.5
RA-777,2023,10.0,6.3,9.3,0.0,7.52,8.28125,8.84,,0.0,1.0
RA-777,2024,10.0,4.5,8.7757437075,8.002,7.51,8.125,7.723333333,7.563515408100001,0.0,-1.7999999999999998
RA-778,2023,5.0,8.2,7.9,8.5,7.52,8.90625,8.62,,-1.0,1.0999999999999996
RA-778,2024,10.0,7.0,8.1235697945,10.002,7.51,7.5,7.7475,8.0754139589,0.0,-1.1999999999999993
RA-78,2023,5.0,6.7,7.7,0.0,6.26,8.28125,8.0025,,-2.0,-0.5
RA-78,2024,10.0,7.5,8.028404344,8.751,8.755,8.4375,7.39,8.1780308688,0.0,0.7999999999999998
RA-780,2023,5.0,8.3,8.8,9.5,3.14,8.75,8.675,,-2.0,1.4000000000000004
RA-780,2024,5.0,6.0,10.0,9.502,5.63,8.958333333,8.17,7.7430333333,-1.0,-2.3000000000000007
RA-781,2023,5.0,7.9,9.8,7.5,7.52,8.4375,9.116666667,,-1.0,-0.40000000000000036
RA-781,2024,10.0,7.25,9.75,8.002,7.51,8.4375,8.506666667,8.496283333400001,0.0,-0.6500000000000004
RA-782,2023,5.0,7.5,9.8,8.5,2.52,7.5,9.345,,-1.0,1.5
RA-782,2024,10.0,7.75,7.8571428569999995,9.502,7.51,7.5,8.085,8.1896285714,0.0,0.25
RA-783,2023,5.0,8.9,6.8,9.5,3.77,7.5,7.925,,-1.0,2.9000000000000004
RA-784,2023,5.0,7.3,9.5,10.0,7.52,8.125,8.783333333,,-1.0,-0.8999999999999995
RA-784,2024,10.0,8.75,9.7727272725,8.002,5.635,9.375,9.4,8.8857454545,0.0,1.4500000000000002
RA-785,2023,5.0,8.8,8.5,9.0,7.52,7.916666667,8.67,,-1.0,0.40000000000000036
RA-785,2024,10.0,9.0,10.0,9.502,7.51,8.75,8.893333333,9.1548666666,0.0,0.1999999999999993
RA-787,2023,5.0,5.9,9.8,9.0,7.52,5.625,8.34,,-1.0,2.5000000000000004
RA-787,2024,5.0,7.25,9.75,9.002,7.51,7.1875,7.325,7.73495,-1.0,1.3499999999999996
RA-788,2023,10.0,6.9,9.8,7.9,2.52,7.65625,8.283333333,,0.0,-1.0999999999999996
RA-788,2024,10.0,5.75,9.519450801,8.418,6.26,8.4375,7.783333333,7.9221068268,0.0,-1.1500000000000004
RA-789,2023,10.0,7.9,9.5,0.0,7.52,7.5,10.01,,0.0,3.7
RA-789,2024,10.0,5.25,9.047619048,9.002,7.51,9.166666667,8.085,8.0443904763,0.0,-2.6500000000000004
RA-79,2023,5.0,7.6,6.2,5.8,5.0,7.8125,7.59,,-1.0,-1.3000000000000007
RA-790,2023,5.0,7.4,8.1,0.0,7.52,7.083333333,8.286666667,,-2.0,-0.39999999999999947
RA-790,2024,5.0,6.75,6.811594203,7.502,7.51,7.1875,6.883333333,6.8089355072,-1.0,-0.6500000000000004
RA-791,2023,5.0,5.3,8.1,0.0,7.52,7.8125,7.723333333,,-2.0,-1.2000000000000002
RA-792,2023,5.0,7.2,7.7,9.0,7.52,6.875,9.085,,-2.0,1.0
RA-792,2024,5.0,3.25,5.2865612650000005,8.502,7.51,8.125,7.075,6.036012253,-1.0,-3.95
RA-794,2023,5.0,6.2,9.2,9.0,7.52,7.5,10.01,,-1.0,2.1000000000000005
RA-794,2024,10.0,3.0,6.9047619045,9.502,7.51,8.125,8.255,7.145652380900001,0.0,-3.2
RA-795,2023,5.0,8.2,9.6,9.0,7.52,7.5,10.01,,-1.0,0.8999999999999995
RA-795,2024,5.0,9.5,9.761904762,9.502,6.26,8.958333333,8.085,8.441414285700002,-1.0,1.3000000000000007
RA-796,2023,5.0,5.5,9.8,9.0,6.27,7.083333333,8.336666667,,-1.0,0.09999999999999964
RA-796,2024,5.0,5.25,8.2212885155,8.502,7.51,7.916666667,7.326666667,7.052457703200001,-1.0,-0.25
RA-797,2023,5.0,7.5,8.6,8.5,7.52,6.041666667,7.233333333,,-1.0,0.20000000000000018
RA-797,2024,5.0,7.25,4.840909091,9.168,7.51,6.666666667,6.723333333,6.597315151500001,-1.0,-0.25
RA-798,2023,5.0,6.1,8.1,9.0,7.52,6.458333333,6.95,,-1.0,-0.20000000000000018
RA-798,2024,5.0,4.75,3.5064935065,6.834,7.51,5.0,2.943333333,4.6743653679,-1.0,-1.3499999999999996
RA-799,2023,5.0,8.3,9.6,9.5,5.64,8.333333333,8.17,,-1.0,0.5000000000000009
RA-799,2024,10.0,5.25,9.090909091,7.918,7.51,7.916666667,7.5,7.702648484900001,0.0,-3.0500000000000007
RA-80,2023,5.0,6.3,8.4,8.3,6.89,7.96875,7.465,,-1.0,-0.7999999999999998
RA-80,2024,10.0,7.0,7.8961292116666675,8.751,8.13,8.75,7.946666667,8.131659175733333,0.0,0.7000000000000002
RA-801,2023,10.0,7.6,7.5,0.0,7.52,6.875,7.12,,0.0,0.7999999999999998
RA-801,2024,5.0,8.0,5.75,9.002,7.51,6.25,5.745,6.6752,-1.0,0.40000000000000036
RA-802,2023,5.0,9.4,9.3,8.0,7.52,8.333333333,7.506666667,,-1.0,1.0999999999999996
RA-802,2024,10.0,8.75,7.012987013,7.502,7.51,8.333333333,6.723333333,7.8317974024999994,0.0,-0.6500000000000004
RA-804,2023,5.0,6.9,8.6,10.0,6.27,5.833333333,7.173333333,,-1.0,2.1000000000000005
RA-805,2023,5.0,6.8,9.1,0.0,7.52,6.25,7.175,,-1.0,-2.000000000000001
RA-805,2024,5.0,6.0,9.523809524,8.502,4.38,7.03125,6.7075,6.9375869048,-1.0,-0.7999999999999998
RA-806,2023,5.0,7.8,8.3,8.5,6.27,6.875,7.095,,-1.0,1.2000000000000002
RA-806,2024,5.0,6.75,6.9047619045,8.502,7.51,7.65625,6.875,6.972777380900001,-1.0,-1.0499999999999998
RA-807,2023,5.0,8.0,9.1,9.5,7.52,6.25,8.08,,-1.0,-1.0
RA-807,2024,10.0,7.0,7.8571428569999995,9.002,7.51,7.5,7.125,7.797628571400001,0.0,-1.0
RA-808,2023,5.0,8.7,10.0,10.0,2.52,7.5,9.755,,-1.0,-0.6000000000000014
RA-808,2024,10.0,8.75,10.0,9.002,7.51,8.125,7.88,8.7897,0.0,0.05000000000000071
RA-81,2023,10.0,6.3,8.8,9.6,2.52,7.8125,7.2125,,0.0,0.2999999999999998
RA-81,2024,10.0,7.5,9.333333333333334,9.168,6.26,7.875,7.798,8.256566666666668,0.0,1.2000000000000002
RA-810,2023,10.0,6.9,8.5,8.0,7.52,5.833333333,7.836666667,,0.0,-2.6999999999999993
RA-810,2024,5.0,9.0,9.4736842105,7.502,5.635,6.458333333,7.7525,7.704770175400001,-1.0,2.0999999999999996
RA-812,2023,10.0,5.8,9.1,9.5,7.52,6.875,8.33,,0.0,-1.6000000000000005
RA-813,2023,10.0,3.9,8.4,9.5,7.52,8.125,8.06,,0.0,-2.1
RA-814,2023,5.0,8.2,9.6,9.5,6.89,8.333333333,9.226666667,,-1.0,0.6999999999999993
RA-814,2024,10.0,7.5,9.090909091,7.418,7.51,7.5,7.053333333,7.971648484800001,0.0,-0.6999999999999993
RA-815,2023,5.0,6.5,8.6,0.0,5.02,6.875,7.063333333,,-1.0,0.0
RA-816,2023,5.0,8.9,9.8,7.5,7.52,9.583333333,9.283333333,,-1.0,-0.6999999999999993
RA-816,2024,10.0,9.25,9.7727272725,7.002,7.51,9.166666667,8.786666667,8.929745454599999,0.0,0.34999999999999964
RA-817,2023,10.0,5.4,8.8,9.5,6.89,8.125,7.89,,0.0,-1.6999999999999993
RA-818,2023,10.0,6.2,8.4,10.0,7.52,8.125,7.613333333,,1.0,0.0
RA-819,2023,10.0,9.5,8.3,0.0,7.52,8.541666667,8.893333333,,0.0,2.2
RA-819,2024,10.0,9.0,7.784679089,10.002,7.51,8.4375,8.503333333,8.652552484400001,1.0,-0.5
RA-820,2023,5.0,8.9,7.4,7.9,7.52,9.0625,8.28,,-1.0,2.9000000000000004
RA-820,2024,10.0,6.25,6.573529412,10.002,7.51,8.333333333,6.386666667,7.426572549100001,0.0,-2.6500000000000004
RA-821,2024,10.0,4.25,5.9166666665,8.502,7.51,6.666666667,6.713333333,6.643866666600001,0.0,-0.34999999999999964
RA-822,2023,5.0,7.1,8.4,8.5,2.52,5.625,5.925,,-2.0,1.0
RA-822,2024,5.0,6.75,4.6245059285,0.0,5.01,6.666666667,6.61,5.2645678524,-2.0,-0.34999999999999964
RA-826,2023,5.0,7.3,10.0,10.0,3.77,7.8125,8.34,,-1.0,1.8999999999999995
RA-826,2024,5.0,6.75,10.0,10.002,6.26,7.5,8.59,7.9442,-1.0,-0.5499999999999998
RA-827,2023,5.0,8.1,8.1,7.9,3.14,8.28125,8.73,,-1.0,0.5
RA-827,2024,10.0,7.25,9.782608695499999,10.002,5.01,7.65625,7.875,8.2483467391,0.0,-0.8499999999999996
RA-829,2023,10.0,8.4,9.4,9.0,3.14,9.21875,9.23,,0.0,0.6000000000000005
RA-829,2024,10.0,8.0,9.75,9.502,9.38,8.90625,9.215,9.171825000000002,1.0,-0.40000000000000036
RA-830,2023,5.0,8.3,8.9,0.0,3.14,6.25,9.505,,-1.0,2.3000000000000007
RA-830,2024,5.0,6.75,7.619047619,9.002,5.63,8.333333333,7.335,7.1373428571,-1.0,-1.5500000000000007
RA-831,2023,5.0,8.3,9.4,8.0,3.77,7.8125,8.59,,-1.0,1.1000000000000005
RA-831,2024,5.0,7.75,9.523809524,10.002,6.26,7.916666667,8.17,8.0066285715,-1.0,-0.5500000000000007
RA-832,2023,5.0,8.5,9.5,10.0,7.52,7.708333333,8.283333333,,-1.0,-0.3000000000000007
RA-832,2024,10.0,8.0,8.695652174,9.002,7.51,7.5,7.5,8.2403304348,0.0,-0.5
RA-833,2023,5.0,7.4,9.5,10.0,3.77,8.4375,8.56,,-1.0,-0.39999999999999947
RA-833,2024,10.0,8.0,9.3271221535,9.002,7.51,8.125,7.946666667,8.5184577641,0.0,0.5999999999999996
RA-834,2023,5.0,9.2,9.9,9.0,6.27,9.6875,9.283333333,,-1.0,0.1999999999999993
RA-834,2024,10.0,8.75,9.109730849,8.002,6.26,7.708333333,8.723333333,8.513646169700001,0.0,-0.4499999999999993
RA-835,2023,10.0,8.7,8.5,8.0,7.52,6.875,7.835,,0.0,1.1999999999999993
RA-836,2023,5.0,6.7,9.6,9.5,6.27,6.875,8.085,,-2.0,-2.499999999999999
RA-836,2024,5.0,2.75,6.439393939,9.502,7.51,7.34375,6.25,6.0234537878,-1.0,-3.95
RA-837,2023,10.0,7.0,9.3,9.0,7.52,7.916666667,7.836666667,,0.0,-1.8000000000000007
RA-837,2024,10.0,6.75,9.782608695499999,7.502,6.885,7.03125,7.5825,7.9648467391,0.0,-0.25
RA-84,2023,5.0,6.0,8.8,0.0,2.52,7.8125,7.6725,,-2.0,0.20000000000000018
RA-840,2023,5.0,8.2,9.0,9.5,4.38,7.5,8.59,,-1.0,0.39999999999999947
RA-840,2024,10.0,8.0,9.337121212,9.502,7.51,8.333333333,7.946666667,8.5912909091,0.0,-0.1999999999999993
RA-841,2023,5.0,6.9,7.2,0.0,7.52,7.5,9.84,,-2.0,-0.2999999999999998
RA-841,2024,5.0,3.25,6.3272311215000006,10.002,7.51,7.03125,5.83,6.035771224300001,-1.0,-3.6500000000000004
RA-842,2023,5.0,7.9,8.5,9.0,3.77,5.625,8.01,,-1.0,-1.1999999999999993
RA-842,2024,5.0,7.5,7.549407115,8.502,6.26,6.875,6.996666667,7.072914756400001,-1.0,-0.40000000000000036
RA-846,2023,10.0,6.0,8.2,9.5,3.77,5.625,8.67,,0.0,0.09999999999999964
RA-847,2023,5.0,7.6,9.1,7.9,2.52,5.0,5.84,,-2.0,-0.10000000000000053
RA-847,2024,5.0,1.0,4.5454545455,9.002,5.01,7.5,6.245,5.009290909100001,-1.0,-6.6
RA-85,2023,5.0,5.7,8.9,8.8,6.27,5.9375,7.8425,,-1.0,1.4000000000000004
RA-85,2024,5.0,7.666666666666667,8.668046928999999,8.334,3.755,6.25,6.993333333,6.999509385733333,-2.0,1.9666666666666668
RA-850,2023,5.0,7.3,7.9,0.0,6.26,6.5625,6.265,,-1.0,-1.2000000000000002
RA-850,2024,5.0,7.75,9.2727272725,10.002,6.255,7.5,7.92,7.864245454500001,-1.0,0.4500000000000002
RA-851,2023,5.0,6.6,7.5,8.4,2.52,5.625,6.01,,-1.0,-1.700000000000001
RA-851,2024,5.0,6.0,7.3221343875,9.002,5.63,5.625,5.106666667,6.2114602109,-1.0,-0.5999999999999996
RA-853,2023,5.0,7.4,9.5,10.0,3.77,6.25,9.84,,-1.0,-1.0999999999999996
RA-853,2024,10.0,6.25,9.5833333335,8.502,6.26,8.333333333,7.553333333,7.986866666600001,0.0,-1.1500000000000004
RA-854,2023,10.0,6.0,9.5,0.0,3.77,5.625,8.01,,0.0,-3.3000000000000007
RA-854,2024,10.0,7.0,10.0,9.502,6.26,5.833333333,6.333333333,7.826199999900001,0.0,1.0
RA-855,2023,10.0,6.8,10.0,9.5,7.52,8.4375,8.67,,0.0,-2.8999999999999995
RA-855,2024,10.0,8.5,10.0,9.002,7.51,7.5,7.386666667,8.578533333400001,0.0,1.7000000000000002
RA-856,2023,10.0,7.3,9.6,0.0,7.52,5.625,8.255,,0.0,-1.1000000000000005
RA-857,2023,5.0,8.5,9.0,8.5,7.52,7.5,9.01,,-1.0,-1.0
RA-858,2023,10.0,9.3,8.1,0.0,3.77,8.125,7.946666667,,0.0,1.6000000000000005
RA-858,2024,5.0,8.25,6.833333333500001,9.002,2.51,7.5,7.5,6.917866666700001,-1.0,-1.0500000000000007
RA-859,2023,10.0,7.3,9.2,8.0,7.52,7.5,10.01,,0.0,-1.6000000000000005
RA-859,2024,10.0,8.0,9.337121212,8.002,7.51,8.958333333,8.336666667,8.5817909091,0.0,0.7000000000000002
RA-86,2024,10.0,5.483333333333333,9.704333333,6.667,6.57,7.5,7.5,7.611233333266666,0.0,
RA-860,2023,10.0,7.4,9.8,7.0,6.89,7.5,8.34,,0.0,-0.6999999999999993
RA-860,2024,10.0,8.5,9.7916666665,9.002,7.51,8.75,7.946666667,8.7738666667,0.0,1.0999999999999996
RA-861,2023,10.0,9.6,10.0,9.5,8.13,8.4375,8.92,,0.0,
RA-861,2024,5.0,10.0,10.0,9.502,7.51,8.125,9.73,8.959700000000002,-1.0,0.40000000000000036
RA-862,2023,5.0,8.9,9.1,8.5,8.14,7.5,8.585,,-1.0,
RA-862,2024,5.0,7.5,8.6136363635,9.002,7.51,7.1875,6.27,7.346677272700001,-2.0,-1.4000000000000004
RA-863,2023,10.0,6.3,7.6,0.0,3.14,5.9375,6.26,,0.0,
RA-863,2024,5.0,5.5,3.159090909,8.502,2.51,4.6875,4.333333333,4.6684348484000004,-1.0,-0.7999999999999998
RA-864,2023,10.0,6.3,7.6,0.0,8.14,7.5,8.5,,0.0,
RA-865,2023,10.0,7.4,8.7,8.5,7.52,7.5,7.915,,0.0,
RA-866,2023,10.0,8.6,8.3,0.0,8.76,7.5,8.415,,0.0,
RA-867,2023,10.0,8.9,8.6,9.0,8.76,7.5,8.415,,0.0,
RA-867,2024,5.0,8.5,7.409090909,9.002,7.51,7.5,7.5,7.583018181800001,-1.0,-0.40000000000000036
RA-868,2023,10.0,7.1,9.5,10.0,8.76,7.1875,8.67,,0.0,
RA-868,2024,5.0,7.0,9.75,8.002,3.76,6.875,7.213333333,7.156366666600001,-1.0,-0.09999999999999964
RA-869,2023,10.0,9.6,10.0,9.0,8.76,8.125,8.75,,0.0,
RA-87,2023,10.0,9.3,10.0,7.5,5.63,8.125,8.385,,0.0,0.5
RA-87,2024,10.0,9.166666666666666,9.649122807,8.751,9.375,9.375,9.623333333,9.437924561333332,1.0,-0.13333333333333464
RA-870,2023,5.0,1.5,8.5,0.0,8.76,5.0,5.165,,-1.0,
RA-871,2023,5.0,6.9,9.5,9.0,3.76,4.375,6.84,,-1.0,
RA-871,2024,10.0,7.25,9.328063240999999,8.502,4.38,5.3125,5.783333333,7.2917293147999995,0.0,0.34999999999999964
RA-872,2023,5.0,4.3,6.7,0.0,2.52,6.25,8.5,,-2.0,
RA-873,2023,5.0,7.0,9.7,8.5,7.52,6.25,8.67,,-2.0,
RA-873,2024,5.0,6.75,10.0,8.002,6.88,7.1875,7.77,7.61095,-2.0,-0.25
RA-874,2023,5.0,4.8,8.2,0.0,7.52,6.25,6.67,,-1.0,
